,freq,ave,std,ave+std,max
2294,3584.375,0.3479241086389287,0.177001553888977,0.8789287703058597,0.8179551576913505
2295,3585.9375,0.4071980945316506,0.24084902221817675,1.1297451611861808,0.8922720280029015
2296,3587.5,0.4281583522499932,0.2544438518106423,1.19148990768192,0.8990207698190543
2297,3589.0625,0.41759290955300654,0.28683319799297213,1.2780925035319228,1.1012869936261178
2298,3590.625,0.34957930258765646,0.18325464709395528,0.8993432438695222,0.8313400015644814
2299,3592.1875,0.29705340735165975,0.18210062833611282,0.8433552923599982,0.8290227872510717
2300,3593.75,0.3658805162917631,0.17813144794502764,0.900274860126846,0.7282500672325471
2301,3595.3125,0.3593785377658604,0.2014786131717303,0.9638143772810512,0.9845158783175857
2302,3596.875,0.34399485235508126,0.208966789454078,0.9708952207173154,1.0048672454496008
2303,3598.4375,0.34572361048368494,0.18879358883892267,0.9121043770004529,0.7628615291265554
2304,3600.0,0.3467871804694385,0.2159573178206113,0.9946591339312725,0.9376890917956979
2305,3601.5625,0.331941476281685,0.19698445802062062,0.9228948503435469,0.8544672112622071
2306,3603.125,0.33603929367659796,0.22172596650708523,1.0012171931978537,0.8241888633444245
2307,3604.6875,0.3577277177376529,0.2277062056179425,1.0408463345914805,0.950071059733631
2308,3606.25,0.3542046261561194,0.22406583244598463,1.0264021234940732,0.8231745726222505
2309,3607.8125,0.3538529826694997,0.21080517708834373,0.986268513934531,0.9838158594428639
2310,3609.375,0.3494279923151401,0.18966463673389686,0.9184219025168306,0.892540989824847
2311,3610.9375,0.3705943101316382,0.20565350739412136,0.9875548323140022,0.8886278842215373
2312,3612.5,0.35270670233118,0.19145275068922685,0.9270649543988605,0.735583450034546
2313,3614.0625,0.33925023518923425,0.22917398886092955,1.0267722017720229,0.9073371900786112
2314,3615.625,0.3297454307841563,0.195297220933254,0.9156370935839183,0.9162773529144074
2315,3617.1875,0.2947092622659358,0.18681758079319072,0.855162004645508,0.7448857188173746
2316,3618.75,0.32972563078196393,0.20766135979651545,0.9527097101715103,0.8835929685602828
2317,3620.3125,0.3088252926642541,0.22059115741035298,0.9705987648953132,0.8677105624665226
2318,3621.875,0.35150458629444753,0.20090325642141565,0.9542143555586944,0.9724240665582277
2319,3623.4375,0.35287758119928414,0.2219847569333114,1.0188318519992183,1.0104503486891678
2320,3625.0,0.37816591320961745,0.20544895990899364,0.9945127929365983,0.9757304166693561
2321,3626.5625,0.4221613116245626,0.21646389272207725,1.0715529897907943,0.8409976673580583
2322,3628.125,0.39804490520905084,0.19092243133811426,0.9708121992233936,0.9164840460368335
2323,3629.6875,0.33990600495194806,0.18706054413901094,0.9010876373689809,0.7652808124287027
2324,3631.25,0.33174293878224376,0.17329107332583443,0.851616158759747,0.814913142556364
2325,3632.8125,0.3529825186578483,0.18149614818809284,0.8974709632221269,0.7347733002193862
2326,3634.375,0.33899443466600454,0.1702971271988945,0.8498858162626881,0.7393211628720342
2327,3635.9375,0.3799922354098411,0.2568149646948572,1.1504371294944127,1.2222306341607774
2328,3637.5,0.4181410137746404,0.25129402136350537,1.1720230778651566,1.2432541249583835
2329,3639.0625,0.42031244764516135,0.3013524003448738,1.324369648679783,1.7858095180176277
2330,3640.625,0.40060756141413617,0.2737179406899644,1.2217613834840295,1.4591780321755508
2331,3642.1875,0.31645633283003477,0.17355577688639737,0.837123663489227,0.8347154924018032
2332,3643.75,0.3387219955683148,0.20364667558274752,0.9496620223165573,1.0077279337865073
2333,3645.3125,0.373937073586017,0.23636060752421434,1.08301889615866,0.8809519898607848
2334,3646.875,0.38576532824383425,0.20542991965969848,1.0020550872229297,0.9779187866329325
2335,3648.4375,0.3898491326723839,0.20057395425502053,0.9915709954374454,0.7955718629688829
2336,3650.0,0.3481222224935081,0.1990111205759206,0.9451555842212699,0.8120257471020488
2337,3651.5625,0.37424810400366365,0.27074093295248086,1.1864709028611062,1.5273066852947246
2338,3653.125,0.3582529786100023,0.2621800451106512,1.1447931139419558,1.3142626820548404
2339,3654.6875,0.35327833715818957,0.202777690834464,0.9616114096615815,0.8323659761478917
2340,3656.25,0.3358700611299297,0.16607808856108613,0.834104326813188,0.808973463002165
2341,3657.8125,0.3256875568665547,0.22520908792144886,1.0013148206309013,0.9592643127953593
2342,3659.375,0.32549363617997723,0.20974701396744516,0.9547346780823127,1.0149065163671924
2343,3660.9375,0.3444484548401738,0.21481547386271302,0.9888948764283128,0.8353499057180654
2344,3662.5,0.31831377467160177,0.18171636704649774,0.8634628758110949,0.7862207513561124
2345,3664.0625,0.3325832632931477,0.20782229221708023,0.9560501399443884,1.120155717939684
2346,3665.625,0.3767649391326931,0.22630085796068738,1.0556675130147553,1.0658348601736483
2347,3667.1875,0.39379681053942217,0.22793844822267906,1.0776121552074593,0.9885628991064013
2348,3668.75,0.37211148530256016,0.22237842048952938,1.0392467467711484,0.962036078909102
2349,3670.3125,0.43079506667300876,0.25180137116969187,1.1861991801820844,0.9655004297463051
2350,3671.875,0.367252769639641,0.206620953615187,0.987115630485202,0.8762197696700211
2351,3673.4375,0.3315108247837491,0.18350295101344302,0.8820196778240781,0.8889318492047302
2352,3675.0,0.3621147564184336,0.23212972127486572,1.0585039202430306,1.0677710426771374
2353,3676.5625,0.3599998164465995,0.1961651757039038,0.9484953435583109,0.874173427531435
2354,3678.125,0.346823505726736,0.17717883380867944,0.8783600071527742,0.7811840578760807
2355,3679.6875,0.38757446975509185,0.22844172960119624,1.0728996585586805,0.8581790704273413
2356,3681.25,0.3180943047134471,0.1967434378874919,0.9083246183759228,0.920961536131623
2357,3682.8125,0.3571719145128084,0.19713264630751062,0.9485698534353403,0.7134706524375641
2358,3684.375,0.3444556900286879,0.21170908136097258,0.9795829341116057,1.206250257507277
2359,3685.9375,0.30875988607618016,0.19949441306091303,0.9072431252589193,1.095957384083734
2360,3687.5,0.34916251529842385,0.1855075432596414,0.905685145077348,0.7492917972909731
2361,3689.0625,0.37207420891337845,0.20860314426212667,0.9978836416997585,0.8456288939953985
2362,3690.625,0.36329685976685355,0.18993153221588652,0.9330914564145131,0.7564788326528208
2363,3692.1875,0.3505416490455841,0.21244520495049937,0.9878772638970823,0.884347246548692
2364,3693.75,0.3643293800694384,0.19421916009093101,0.9469868603422315,0.8238118701772158
